,1,2,3,4,5,6,7,8,9,10,sense,rhs
284,8.0,9.0,4.0,3.0,9.0,3.0,8.0,5.0,7.0,10.0,<=,28.0
285,9.0,10.0,5.0,3.0,9.0,3.0,8.0,5.0,7.0,10.0,<=,29.0
286,8.0,9.0,4.0,2.0,9.0,4.0,8.0,6.0,7.0,10.0,<=,29.0
287,9.0,9.0,5.0,4.0,9.0,3.0,8.0,6.0,7.0,10.0,<=,30.0
288,9.0,10.0,5.0,4.0,10.0,3.0,8.0,6.0,8.0,10.0,<=,31.0
289,9.0,10.0,5.0,3.0,10.0,4.0,9.0,6.0,8.0,11.0,<=,32.0
290,9.0,10.0,5.0,4.0,10.0,3.0,9.0,6.0,8.0,11.0,<=,32.0
291,10.0,11.0,6.0,4.0,10.0,3.0,9.0,6.0,8.0,11.0,<=,33.0
292,10.0,11.0,6.0,4.0,11.0,4.0,9.0,6.0,8.0,11.0,<=,34.0
293,10.0,11.0,6.0,4.0,11.0,4.0,10.0,7.0,9.0,12.0,<=,36.0
294,11.0,12.0,6.0,4.0,12.0,4.0,10.0,7.0,9.0,12.0,<=,37.0
295,13.0,14.0,7.0,5.0,14.0,5.0,12.0,8.0,11.0,15.0,<=,44.0
296,14.0,15.0,8.0,6.0,15.0,5.0,13.0,9.0,12.0,16.0,<=,48.0
